sa3_code,sa3_name,n_facilities,n_residential,n_homecare,residential_places,homecare_places,n_nfp,n_government,n_private,year
30401.0,Centenary,9,7,2,474.0,0.0,8,0,1,2022
30402.0,Kenmore - Brookfield - Moggill,6,5,1,572.0,0.0,6,0,0,2022
30403.0,Sherwood - Indooroopilly,3,1,2,120.0,0.0,1,0,2,2022
30404.0,The Gap - Enoggera,9,6,3,639.0,0.0,5,0,4,2022
30501.0,Brisbane Inner,27,6,21,528.0,0.0,22,0,5,2022
30502.0,Brisbane Inner - East,5,2,2,282.0,0.0,1,0,4,2022
30503.0,Brisbane Inner - North,23,8,14,874.0,0.0,15,0,8,2022
30504.0,Brisbane Inner - West,10,2,8,136.0,0.0,7,0,3,2022
30601.0,Cairns - North,2,2,0,238.0,0.0,0,0,2,2022
30602.0,Cairns - South,30,10,18,1245.0,0.0,17,2,11,2022
30603.0,Innisfail - Cassowary Coast,13,6,7,400.0,5.0,10,2,1,2022
30604.0,Port Douglas - Daintree,3,3,0,145.0,12.0,2,1,0,2022
30605.0,Tablelands (East) - Kuranda,10,4,6,294.0,0.0,10,0,0,2022
30701.0,Darling Downs (West) - Maranoa,23,15,7,425.0,35.0,11,11,1,2022
30702.0,Darling Downs - East,15,9,5,523.0,3.0,10,5,0,2022
30703.0,Granite Belt,19,10,9,463.0,0.0,17,2,0,2022
30801.0,Central Highlands (Qld),7,5,2,105.0,10.0,4,3,0,2022
30803.0,Rockhampton,31,14,15,1051.0,3.0,22,4,5,2022
30804.0,Biloela,17,7,10,187.0,14.0,12,5,0,2022
30805.0,Gladstone,7,3,4,220.0,0.0,6,0,1,2022
30901.0,Broadbeach - Burleigh,3,3,0,363.0,0.0,1,0,2,2022
30902.0,Coolangatta,24,5,11,503.0,0.0,21,0,3,2022
30903.0,Gold Coast - North,6,6,0,505.0,0.0,0,0,6,2022
30904.0,Gold Coast Hinterland,1,1,0,38.0,0.0,0,0,1,2022
30905.0,Mudgeeraba - Tallebudgera,8,4,4,383.0,0.0,7,0,1,2022
30906.0,Nerang,5,2,3,81.0,0.0,4,0,1,2022
30907.0,Ormeau - Oxenford,18,8,9,800.0,0.0,1,0,17,2022
30908.0,Robina,13,8,5,982.0,0.0,4,0,9,2022
30909.0,Southport,26,18,8,1764.0,0.0,16,0,10,2022
30910.0,Surfers Paradise,7,1,5,72.0,0.0,4,1,2,2022
31001.0,Forest Lake - Oxley,10,6,4,648.0,0.0,5,0,5,2022
31002.0,Ipswich Hinterland,13,7,6,420.0,0.0,13,0,0,2022
31003.0,Ipswich Inner,27,9,17,973.0,0.0,24,1,2,2022
31004.0,Springfield - Redbank,2,0,2,0.0,0.0,0,0,2,2022
31101.0,Beaudesert,8,2,6,227.0,0.0,8,0,0,2022
31102.0,Beenleigh,6,3,3,248.0,0.0,5,0,1,2022
31103.0,Browns Plains,6,6,0,610.0,0.0,3,0,3,2022
31104.0,Jimboomba,1,1,0,144.0,0.0,0,0,1,2022
31105.0,Loganlea - Carbrook,12,6,6,704.0,0.0,7,0,5,2022
31106.0,Springwood - Kingston,16,5,11,573.0,0.0,5,0,11,2022
31201.0,Bowen Basin - North,13,5,8,205.0,18.0,10,3,0,2022
31202.0,Mackay,24,9,13,846.0,0.0,19,2,3,2022
31203.0,Whitsunday,3,1,2,103.0,0.0,2,1,0,2022
31301.0,Bribie - Beachmere,6,3,3,221.0,0.0,5,0,1,2022
31302.0,Caboolture,20,12,8,1468.0,0.0,8,0,12,2022
31303.0,Caboolture Hinterland,2,2,0,115.0,0.0,1,0,1,2022
31304.0,Narangba - Burpengary,5,5,0,517.0,0.0,0,0,5,2022
31305.0,Redcliffe,19,10,8,992.0,0.0,12,1,6,2022
31401.0,The Hills District,4,2,2,170.0,0.0,1,0,3,2022
31402.0,North Lakes,13,5,8,558.0,0.0,6,0,7,2022
31403.0,Strathpine,6,2,4,214.0,0.0,2,0,4,2022
31501.0,Far North,15,5,9,104.0,30.0,5,10,0,2022
31502.0,Outback - North,16,6,7,135.0,49.0,9,7,0,2022
31503.0,Outback - South,20,10,9,192.0,19.0,9,11,0,2022
31601.0,Buderim,11,5,5,505.0,0.0,6,0,5,2022
31602.0,Caloundra,32,13,19,1247.0,0.0,15,0,17,2022
31603.0,Maroochy,27,12,11,1271.0,0.0,16,0,11,2022
31605.0,Noosa,7,4,3,575.0,0.0,2,0,5,2022
31606.0,Sunshine Coast Hinterland,4,3,1,252.0,0.0,3,0,1,2022
31607.0,Nambour,17,8,8,523.0,0.0,13,2,2,2022
31608.0,Noosa Hinterland,3,1,2,86.0,0.0,2,0,1,2022
31701.0,Toowoomba,39,19,19,1744.0,0.0,27,3,9,2022
31801.0,Charters Towers - Ayr - Ingham,16,8,7,535.0,10.0,11,2,3,2022
31802.0,Townsville,36,13,21,1275.0,0.0,29,2,5,2022
31901.0,Bundaberg,23,11,11,912.0,0.0,17,2,4,2022
31902.0,Burnett,26,15,11,477.0,5.0,22,4,0,2022
31903.0,Gympie - Cooloola,10,5,5,445.0,0.0,8,0,2,2022
31904.0,Hervey Bay,23,9,14,898.0,0.0,16,0,7,2022
31905.0,Maryborough,7,6,1,531.0,0.0,4,0,3,2022
40101.0,Adelaide City,14,2,11,165.0,0.0,12,1,1,2022
40102.0,Adelaide Hills,11,9,1,585.0,0.0,5,3,3,2022
40103.0,Burnside,8,2,6,227.0,0.0,6,0,2,2022
40104.0,Campbelltown (SA),17,9,7,619.0,0.0,14,0,3,2022
40105.0,Norwood - Payneham - St Peters,19,8,10,655.0,0.0,7,0,12,2022
40106.0,Prospect - Walkerville,8,3,5,257.0,0.0,6,0,2,2022
40107.0,Unley,23,13,9,1042.0,0.0,14,0,9,2022
40201.0,Gawler - Two Wells,4,4,0,375.0,0.0,2,0,2,2022
40202.0,Playford,12,8,2,778.0,0.0,8,0,4,2022
40203.0,Port Adelaide - East,13,10,2,674.0,0.0,3,2,8,2022
40204.0,Salisbury,20,14,5,1111.0,2.0,11,0,9,2022
40205.0,Tea Tree Gully,10,8,2,965.0,0.0,5,0,5,2022
40301.0,Holdfast Bay,9,7,2,776.0,0.0,5,2,2,2022
40302.0,Marion,13,7,4,796.0,0.0,9,1,3,2022
40303.0,Mitcham,11,9,2,799.0,0.0,8,0,3,2022
40304.0,Onkaparinga,20,18,2,1668.0,0.0,15,0,5,2022
40401.0,Charles Sturt,30,15,14,1272.0,0.0,26,0,4,2022
40402.0,Port Adelaide - West,9,7,1,737.0,0.0,6,1,2,2022
40403.0,West Torrens,16,9,6,859.0,0.0,7,0,9,2022
40501.0,Barossa,11,6,5,330.0,0.0,10,1,0,2022
40502.0,Lower North,14,11,3,390.0,0.0,8,6,0,2022
40503.0,Mid North,17,12,5,391.0,0.0,11,6,0,2022
40504.0,Yorke Peninsula,13,9,4,363.0,0.0,10,2,1,2022
40601.0,Eyre Peninsula and South West,23,14,7,482.0,65.0,11,11,1,2022
40602.0,Outback - North and East,10,5,2,216.0,27.0,4,4,2,2022
40701.0,Fleurieu - Kangaroo Island,15,10,5,761.0,8.0,10,2,3,2022
40702.0,Limestone Coast,17,14,3,742.0,0.0,10,6,1,2022
40703.0,Murray and Mallee,26,20,4,768.0,1.0,10,16,0,2022
50101.0,Augusta - Margaret River - Busselton,11,6,5,499.0,4.0,9,1,1,2022
50102.0,Bunbury,29,9,17,694.0,0.0,23,2,4,2022
50103.0,Manjimup,9,7,2,171.0,8.0,4,4,1,2022
50201.0,Mandurah,17,10,7,860.0,0.0,14,0,3,2022
50301.0,Cottesloe - Claremont,16,10,5,909.0,0.0,5,1,10,2022
50302.0,Perth City,51,25,24,1716.0,0.0,26,0,25,2022
50401.0,Bayswater - Bassendean,15,10,4,732.0,0.0,7,4,4,2022
50402.0,Mundaring,1,1,0,40.0,0.0,1,0,0,2022
50403.0,Swan,12,8,3,676.0,0.0,5,0,7,2022
50501.0,Joondalup,24,11,11,658.0,0.0,18,2,4,2022
50502.0,Stirling,37,21,16,1889.0,0.0,27,1,9,2022
50503.0,Wanneroo,13,11,2,1149.0,0.0,10,0,3,2022
50601.0,Armadale,8,6,2,330.0,0.0,7,0,1,2022
50602.0,Belmont - Victoria Park,44,8,32,622.0,0.0,27,0,17,2022
50603.0,Canning,25,13,11,1129.0,0.0,20,3,2,2022
50604.0,Gosnells,17,10,6,760.0,0.0,14,1,2,2022
50605.0,Kalamunda,9,6,3,405.0,0.0,5,0,4,2022
50606.0,Serpentine - Jarrahdale,1,1,0,68.0,0.0,1,0,0,2022
50607.0,South Perth,13,9,4,923.0,0.0,8,0,5,2022
50701.0,Cockburn,19,12,7,1215.0,0.0,9,1,9,2022
50702.0,Fremantle,6,5,1,393.0,0.0,3,0,3,2022
50703.0,Kwinana,1,1,0,131.0,0.0,0,0,1,2022
50704.0,Melville,19,15,3,1214.0,0.0,8,1,10,2022
50705.0,Rockingham,13,7,6,626.0,0.0,9,1,3,2022
50901.0,Albany,23,13,8,627.0,38.0,8,7,8,2022
50902.0,Wheat Belt - North,28,18,10,374.0,55.0,12,15,1,2022
50903.0,Wheat Belt - South,10,8,2,202.0,9.0,3,6,1,2022
51001.0,Kimberley,18,4,9,190.0,44.0,15,3,0,2022
51002.0,East Pilbara,4,1,3,56.0,0.0,3,1,0,2022
51003.0,West Pilbara,3,1,1,28.0,15.0,3,0,0,2022
51101.0,Esperance,4,2,2,102.0,4.0,1,3,0,2022
51102.0,Gascoyne,2,2,0,42.0,6.0,0,2,0,2022
51103.0,Goldfields,11,5,5,174.0,53.0,9,2,0,2022
51104.0,Mid West,20,8,9,365.0,31.0,11,8,1,2022
60101.0,Brighton,1,1,0,80.0,0.0,1,0,0,2022
60102.0,Hobart - North East,12,5,5,584.0,0.0,8,0,4,2022
60103.0,Hobart - North West,21,7,12,613.0,0.0,14,0,7,2022
60104.0,Hobart - South and West,7,3,4,212.0,0.0,7,0,0,2022
60105.0,Hobart Inner,25,9,15,704.0,0.0,17,1,7,2022
60106.0,Sorell - Dodges Ferry,3,1,2,72.0,0.0,3,0,0,2022
60201.0,Launceston,34,15,16,1253.0,0.0,21,1,12,2022
60202.0,Meander Valley - West Tamar,3,3,0,124.0,1.0,2,1,0,2022
60203.0,North East,13,7,4,223.0,31.0,11,2,0,2022
60301.0,Central Highlands (Tas.),1,1,0,18.0,0.0,0,1,0,2022
60302.0,Huon - Bruny Island,7,3,4,100.0,0.0,7,0,0,2022
60303.0,South East Coast,5,3,2,78.0,6.0,5,0,0,2022
60401.0,Burnie - Ulverstone,14,6,7,580.0,0.0,11,1,2,2022
60402.0,Devonport,15,7,5,486.0,0.0,11,0,4,2022
60403.0,West Coast,5,3,2,97.0,0.0,2,3,0,2022
70101.0,Darwin City,7,1,5,85.0,0.0,7,0,0,2022
70102.0,Darwin Suburbs,9,3,4,161.0,0.0,4,2,3,2022
70104.0,Palmerston,2,1,1,88.0,0.0,2,0,0,2022
70201.0,Alice Springs,23,4,10,218.0,248.0,18,3,2,2022
70202.0,Barkly,3,0,1,25.0,95.0,2,1,0,2022
70203.0,Daly - Tiwi - West Arnhem,9,0,5,41.0,86.0,5,4,0,2022
70204.0,East Arnhem,5,1,3,4.0,14.0,2,3,0,2022
70205.0,Katherine,16,3,9,87.0,27.0,10,5,1,2022
80101.0,Belconnen,19,6,11,584.0,0.0,14,1,4,2022
80104.0,Gungahlin,5,0,5,0.0,0.0,4,0,1,2022
80105.0,North Canberra,10,4,6,343.0,0.0,8,0,2,2022
80106.0,South Canberra,17,4,13,465.0,0.0,10,0,7,2022
80107.0,Tuggeranong,3,3,0,386.0,0.0,3,0,0,2022
80108.0,Weston Creek,9,5,3,393.0,0.0,9,0,0,2022
80109.0,Woden Valley,12,5,3,574.0,0.0,10,1,1,2022
90104.0,Norfolk Island,2,1,1,14.0,20.0,1,1,0,2022
10102.0,Queanbeyan,6,4,2,364.0,2.0,4,1,1,2023
10103.0,Snowy Mountains,7,5,1,146.0,4.0,1,6,0,2023
10104.0,South Coast,26,14,12,1060.0,0.0,23,1,2,2023
10105.0,Goulburn - Mulwaree,12,6,5,409.0,0.0,12,0,0,2023
10106.0,Young - Yass,13,8,5,397.0,0.0,7,2,4,2023
10201.0,Gosford,38,16,20,1954.0,0.0,15,1,22,2023
10202.0,Wyong,40,21,18,1971.0,0.0,25,0,15,2023
10301.0,Bathurst,15,7,8,584.0,8.0,11,1,3,2023
10302.0,Lachlan Valley,28,19,7,810.0,11.0,16,8,4,2023
10303.0,Lithgow - Mudgee,14,11,3,485.0,1.0,8,4,2,2023
10304.0,Orange,18,12,5,691.0,0.0,13,2,3,2023
10401.0,Clarence Valley,15,9,5,683.0,0.0,11,1,3,2023
10402.0,Coffs Harbour,29,14,14,972.0,6.0,20,2,7,2023
10501.0,Bourke - Cobar - Coonamble,15,13,2,247.0,18.0,2,12,1,2023
10502.0,Broken Hill and Far West,12,4,7,222.0,5.0,9,2,1,2023
10503.0,Dubbo,35,19,13,963.0,17.0,24,9,2,2023
10601.0,Lower Hunter,18,11,6,818.0,0.0,17,1,0,2023
10602.0,Maitland,6,6,0,549.0,0.0,4,0,2,2023
10603.0,Port Stephens,13,7,6,652.0,0.0,7,0,6,2023
10604.0,Upper Hunter,10,7,3,249.0,0.0,7,3,0,2023
10701.0,Dapto - Port Kembla,20,9,10,923.0,0.0,17,1,2,2023
10703.0,Kiama - Shellharbour,13,7,6,825.0,0.0,10,2,1,2023
10704.0,Wollongong,26,12,14,1317.0,0.0,20,1,5,2023
10801.0,Great Lakes,10,5,5,561.0,0.0,5,1,4,2023
10802.0,Kempsey - Nambucca,19,9,10,826.0,0.0,14,0,5,2023
10804.0,Port Macquarie,35,12,21,1183.0,0.0,23,1,11,2023
10805.0,Taree - Gloucester,16,9,6,766.0,0.0,14,1,1,2023
10901.0,Albury,29,15,12,804.0,2.0,21,4,4,2023
10902.0,Lower Murray,6,4,2,119.0,0.0,3,2,1,2023
10903.0,Upper Murray exc. Albury,19,16,3,609.0,5.0,13,5,1,2023
11001.0,Armidale,15,9,5,372.0,0.0,6,6,3,2023
11002.0,Inverell - Tenterfield,21,14,6,520.0,13.0,12,7,2,2023
11003.0,Moree - Narrabri,8,5,2,237.0,0.0,6,1,1,2023
11004.0,Tamworth - Gunnedah,27,15,10,759.0,7.0,18,8,1,2023
11101.0,Lake Macquarie - East,24,12,12,1074.0,0.0,19,0,5,2023
11102.0,Lake Macquarie - West,18,12,5,1223.0,0.0,15,0,3,2023
11103.0,Newcastle,49,23,23,2254.0,0.0,36,2,11,2023
11201.0,Richmond Valley - Coastal,21,12,9,932.0,0.0,20,0,1,2023
11202.0,Richmond Valley - Hinterland,24,12,11,700.0,12.0,19,4,1,2023
11203.0,Tweed Valley,32,14,16,1346.0,9.0,23,0,9,2023
11301.0,Griffith - Murrumbidgee (West),19,11,8,574.0,0.0,13,3,3,2023
11302.0,Tumut - Tumbarumba,8,4,4,191.0,10.0,5,3,0,2023
11303.0,Wagga Wagga,39,20,17,1031.0,0.0,25,8,6,2023
11401.0,Shoalhaven,30,19,10,1374.0,0.0,26,0,4,2023
11402.0,Southern Highlands,22,6,15,655.0,0.0,9,0,13,2023
11501.0,Baulkham Hills,74,16,57,2106.0,0.0,27,0,47,2023
11502.0,Dural - Wisemans Ferry,5,4,1,374.0,0.0,2,0,3,2023
11503.0,Hawkesbury,3,1,2,36.0,0.0,1,0,2,2023
11504.0,Rouse Hill - McGraths Hill,2,1,1,122.0,0.0,1,0,1,2023
11601.0,Blacktown,17,8,8,909.0,2.0,10,0,7,2023
11602.0,Blacktown - North,3,2,1,231.0,0.0,1,0,2,2023
11603.0,Mount Druitt,34,8,24,872.0,0.0,33,0,1,2023
11701.0,Botany,6,2,4,170.0,0.0,3,0,3,2023
11702.0,Marrickville - Sydenham - Petersham,5,5,0,321.0,0.0,4,0,1,2023
11703.0,Sydney Inner City,61,9,48,704.0,0.0,44,2,15,2023
11801.0,Eastern Suburbs - North,20,14,6,1017.0,0.0,11,0,9,2023
11802.0,Eastern Suburbs - South,18,15,3,1200.0,0.0,12,0,6,2023
11901.0,Bankstown,27,16,11,1838.0,0.0,15,0,12,2023
11902.0,Canterbury,29,10,16,830.0,0.0,20,0,9,2023
11903.0,Hurstville,29,16,13,1399.0,0.0,17,0,12,2023
11904.0,Kogarah - Rockdale,28,19,9,1521.0,0.0,12,0,16,2023
12001.0,Canada Bay,9,8,0,740.0,0.0,5,1,3,2023
12002.0,Leichhardt,17,4,13,342.0,0.0,15,0,2,2023
12003.0,Strathfield - Burwood - Ashfield,35,23,12,1699.0,0.0,19,0,16,2023
12101.0,Chatswood - Lane Cove,28,12,14,867.0,0.0,19,0,9,2023
12102.0,Hornsby,15,10,5,882.0,0.0,7,0,8,2023
12103.0,Ku-ring-gai,27,17,7,1421.0,0.0,19,0,8,2023
12104.0,North Sydney - Mosman,11,8,3,487.0,0.0,3,0,8,2023
12201.0,Manly,3,2,1,173.0,0.0,1,0,2,2023
12202.0,Pittwater,10,8,2,671.0,0.0,3,0,7,2023
12203.0,Warringah,31,16,14,1685.0,0.0,18,1,12,2023
12301.0,Camden,10,5,5,574.0,0.0,1,0,9,2023
12302.0,Campbelltown (NSW),16,8,8,1148.0,0.0,12,0,4,2023
12303.0,Wollondilly,5,3,2,271.0,0.0,4,0,1,2023
12401.0,Blue Mountains,15,7,8,661.0,0.0,12,0,3,2023
12403.0,Penrith,25,11,13,1087.0,0.0,15,1,9,2023
12404.0,Richmond - Windsor,8,4,4,403.0,0.0,6,0,2,2023
12405.0,St Marys,2,2,0,260.0,0.0,0,0,2,2023
12501.0,Auburn,13,5,8,431.0,0.0,6,0,7,2023
12502.0,Carlingford,4,3,1,289.0,0.0,2,0,2,2023
12503.0,Merrylands - Guildford,20,12,8,1184.0,0.0,11,0,9,2023
12504.0,Parramatta,38,17,17,1648.0,0.0,22,1,15,2023
12601.0,Pennant Hills - Epping,7,3,4,224.0,0.0,1,0,6,2023
12602.0,Ryde - Hunters Hill,30,17,12,1564.0,0.0,28,0,2,2023
12701.0,Bringelly - Green Valley,4,4,0,566.0,0.0,3,0,1,2023
12702.0,Fairfield,27,13,14,1408.0,0.0,15,0,12,2023
12703.0,Liverpool,27,8,16,799.0,0.0,17,1,9,2023
12801.0,Cronulla - Miranda - Caringbah,19,13,5,1309.0,0.0,13,0,6,2023
12802.0,Sutherland - Menai - Heathcote,14,11,3,1305.0,0.0,7,0,7,2023
20101.0,Ballarat,30,17,11,1260.0,0.0,11,15,4,2023
20102.0,Creswick - Daylesford - Ballan,10,8,2,271.0,0.0,3,6,1,2023
20103.0,Maryborough - Pyrenees,10,8,2,287.0,0.0,2,7,1,2023
20201.0,Bendigo,24,15,7,1272.0,0.0,9,11,4,2023
20202.0,Heathcote - Castlemaine - Kyneton,12,9,3,612.0,0.0,1,6,5,2023
20203.0,Loddon - Elmore,4,4,0,63.0,0.0,0,4,0,2023
20301.0,Barwon - West,4,3,1,176.0,0.0,1,2,1,2023
20302.0,Geelong,55,27,26,2620.0,0.0,33,4,18,2023
20303.0,Surf Coast - Bellarine Peninsula,14,10,4,1062.0,0.0,2,2,10,2023
20401.0,Upper Goulburn Valley,18,14,4,632.0,0.0,9,7,2,2023
20402.0,Wangaratta - Benalla,17,9,7,679.0,0.0,10,5,2,2023
20403.0,Wodonga - Alpine,18,13,5,776.0,8.0,3,11,4,2023
20501.0,Baw Baw,10,7,2,524.0,0.0,5,2,3,2023
20502.0,Gippsland - East,19,11,8,580.0,0.0,5,9,5,2023
20503.0,Gippsland - South West,19,14,5,811.0,0.0,7,8,4,2023
20504.0,Latrobe Valley,31,12,18,1108.0,0.0,16,12,3,2023
20505.0,Wellington,13,9,3,526.0,0.0,4,7,2,2023
20601.0,Brunswick - Coburg,20,7,11,481.0,69.0,14,2,4,2023
20602.0,Darebin - South,10,6,4,430.0,0.0,7,0,3,2023
20603.0,Essendon,24,9,15,666.0,0.0,18,1,5,2023
20604.0,Melbourne City,41,6,28,724.0,0.0,29,3,9,2023
20605.0,Port Phillip,13,7,6,610.0,0.0,11,0,2,2023
20606.0,Stonnington - West,7,5,2,244.0,0.0,2,0,5,2023
20607.0,Yarra,12,3,8,270.0,0.0,6,0,6,2023
20701.0,Boroondara,47,26,17,2156.0,0.0,24,2,21,2023
20702.0,Manningham - West,27,16,11,1408.0,0.0,17,0,10,2023
20703.0,Whitehorse - West,20,9,9,1078.0,0.0,7,0,13,2023
20801.0,Bayside,34,15,19,1322.0,0.0,8,1,25,2023
20802.0,Glen Eira,36,20,15,1699.0,0.0,21,4,11,2023
20803.0,Kingston,39,17,21,1230.0,0.0,11,4,24,2023
20804.0,Stonnington - East,16,7,9,699.0,0.0,10,0,6,2023
20901.0,Banyule,19,13,4,1308.0,0.0,7,1,11,2023
20902.0,Darebin - North,29,13,15,1058.0,0.0,9,5,15,2023
20903.0,Nillumbik - Kinglake,9,6,3,575.0,0.0,3,1,5,2023
20904.0,Whittlesea - Wallan,30,15,14,1603.0,0.0,16,0,14,2023
21001.0,Keilor,8,8,0,644.0,0.0,4,1,3,2023
21002.0,Macedon Ranges,2,2,0,157.0,0.0,1,0,1,2023
21003.0,Moreland - North,13,11,2,1128.0,0.0,2,0,11,2023
21004.0,Sunbury,3,2,1,192.0,0.0,2,0,1,2023
21005.0,Tullamarine - Broadmeadows,20,10,10,707.0,0.0,8,2,10,2023
21101.0,Knox,34,19,13,1618.0,0.0,21,1,12,2023
21102.0,Manningham - East,4,4,0,435.0,0.0,2,0,2,2023
21103.0,Maroondah,37,15,20,1328.0,0.0,22,1,14,2023
21104.0,Whitehorse - East,13,5,6,783.0,0.0,7,1,5,2023
21105.0,Yarra Ranges,19,14,5,1203.0,0.0,9,2,8,2023
21201.0,Cardinia,18,9,9,766.0,0.0,11,3,4,2023
21202.0,Casey - North,12,11,1,1210.0,0.0,2,1,9,2023
21203.0,Casey - South,11,7,4,742.0,0.0,4,0,7,2023
21204.0,Dandenong,40,19,21,1818.0,0.0,23,5,12,2023
21205.0,Monash,53,23,30,2357.0,0.0,16,0,37,2023
21301.0,Brimbank,36,16,20,1246.0,0.0,23,1,12,2023
21302.0,Hobsons Bay,9,9,0,859.0,0.0,3,0,6,2023
21303.0,Maribyrnong,36,7,28,599.0,0.0,28,1,7,2023
21304.0,Melton - Bacchus Marsh,9,7,2,637.0,0.0,2,1,6,2023
21305.0,Wyndham,17,11,5,1286.0,0.0,8,1,8,2023
21401.0,Frankston,28,14,13,1366.0,0.0,15,1,12,2023
21402.0,Mornington Peninsula,34,24,9,2460.0,0.0,10,2,22,2023
21501.0,Grampians,43,31,12,900.0,0.0,11,29,3,2023
21502.0,Mildura,24,8,14,656.0,0.0,17,2,5,2023
21503.0,Murray River - Swan Hill,19,18,1,578.0,8.0,5,13,1,2023
21601.0,Campaspe,16,11,5,570.0,0.0,8,7,1,2023
21602.0,Moira,15,9,6,416.0,0.0,4,9,2,2023
21603.0,Shepparton,54,11,39,752.0,0.0,41,12,1,2023
21701.0,Glenelg - Southern Grampians,19,13,4,504.0,0.0,3,15,1,2023
21703.0,Colac - Corangamite,21,13,6,489.0,3.0,7,11,3,2023
21704.0,Warrnambool,23,8,13,585.0,0.0,13,7,3,2023
30101.0,Capalaba,18,7,11,702.0,0.0,5,0,13,2023
30102.0,Cleveland - Stradbroke,14,10,4,1020.0,0.0,9,1,4,2023
30103.0,Wynnum - Manly,9,5,4,509.0,0.0,6,0,3,2023
30201.0,Bald Hills - Everton Park,4,4,0,503.0,0.0,1,0,3,2023
30202.0,Chermside,16,7,9,736.0,0.0,13,0,3,2023
30203.0,Nundah,11,3,8,319.0,0.0,11,0,0,2023
30204.0,Sandgate,13,7,5,824.0,0.0,6,2,5,2023
30301.0,Carindale,7,4,3,473.0,0.0,2,0,5,2023
30302.0,Holland Park - Yeronga,12,8,4,714.0,0.0,4,0,8,2023
30303.0,Mt Gravatt,29,7,21,794.0,0.0,20,1,8,2023
30304.0,Nathan,5,1,4,136.0,0.0,3,0,2,2023
30305.0,Rocklea - Acacia Ridge,11,7,4,684.0,0.0,7,0,4,2023
30306.0,Sunnybank,9,4,5,375.0,0.0,6,0,3,2023
30401.0,Centenary,7,7,0,474.0,0.0,6,0,1,2023
30402.0,Kenmore - Brookfield - Moggill,5,4,1,512.0,0.0,5,0,0,2023
30403.0,Sherwood - Indooroopilly,6,4,2,399.0,0.0,4,0,2,2023
30404.0,The Gap - Enoggera,7,5,2,581.0,0.0,5,0,2,2023
30501.0,Brisbane Inner,30,6,24,589.0,0.0,23,0,7,2023
30502.0,Brisbane Inner - East,4,2,1,282.0,0.0,1,0,3,2023
30503.0,Brisbane Inner - North,19,7,11,768.0,0.0,12,0,7,2023
30504.0,Brisbane Inner - West,11,3,8,200.0,0.0,8,0,3,2023
30601.0,Cairns - North,6,3,3,432.0,0.0,2,0,4,2023
30602.0,Cairns - South,27,9,16,989.0,0.0,15,2,10,2023
30603.0,Innisfail - Cassowary Coast,11,5,6,338.0,5.0,10,1,0,2023
30604.0,Port Douglas - Daintree,3,3,0,145.0,12.0,2,1,0,2023
30605.0,Tablelands (East) - Kuranda,9,3,6,294.0,0.0,9,0,0,2023
30701.0,Darling Downs (West) - Maranoa,23,15,7,427.0,35.0,11,11,1,2023
30702.0,Darling Downs - East,15,10,4,538.0,3.0,10,5,0,2023
30703.0,Granite Belt,19,10,9,468.0,0.0,17,2,0,2023
30801.0,Central Highlands (Qld),9,5,4,105.0,10.0,6,3,0,2023
30803.0,Rockhampton,31,15,14,1120.0,3.0,22,4,5,2023
30804.0,Biloela,14,5,9,118.0,14.0,9,5,0,2023
30805.0,Gladstone,9,3,6,220.0,0.0,8,0,1,2023
30901.0,Broadbeach - Burleigh,4,4,0,469.0,0.0,1,0,3,2023
30902.0,Coolangatta,24,5,11,503.0,0.0,21,0,3,2023
30903.0,Gold Coast - North,15,12,3,1141.0,0.0,8,0,7,2023
30904.0,Gold Coast Hinterland,1,1,0,41.0,0.0,0,0,1,2023
30905.0,Mudgeeraba - Tallebudgera,8,4,4,383.0,0.0,7,0,1,2023
30906.0,Nerang,5,2,3,81.0,0.0,4,0,1,2023
30907.0,Ormeau - Oxenford,16,8,7,800.0,0.0,1,0,15,2023
30908.0,Robina,12,7,5,876.0,0.0,5,0,7,2023
30909.0,Southport,17,12,5,1128.0,0.0,8,0,9,2023
30910.0,Surfers Paradise,9,1,7,72.0,0.0,4,1,4,2023
31001.0,Forest Lake - Oxley,7,3,4,416.0,0.0,4,0,3,2023
31002.0,Ipswich Hinterland,12,6,6,420.0,0.0,12,0,0,2023
31003.0,Ipswich Inner,26,9,16,973.0,0.0,23,1,2,2023
31004.0,Springfield - Redbank,2,0,2,0.0,0.0,0,0,2,2023
31101.0,Beaudesert,8,2,6,227.0,0.0,8,0,0,2023
31102.0,Beenleigh,6,3,3,248.0,0.0,5,0,1,2023
31103.0,Browns Plains,5,5,0,550.0,0.0,2,0,3,2023
31104.0,Jimboomba,1,1,0,144.0,0.0,0,0,1,2023
31105.0,Loganlea - Carbrook,13,7,6,764.0,0.0,8,0,5,2023
31106.0,Springwood - Kingston,16,5,11,573.0,0.0,5,0,11,2023
31201.0,Bowen Basin - North,13,5,8,205.0,18.0,10,3,0,2023
31202.0,Mackay,24,9,13,847.0,0.0,19,2,3,2023
31203.0,Whitsunday,3,1,2,103.0,0.0,2,1,0,2023
31301.0,Bribie - Beachmere,7,4,3,324.0,0.0,5,0,2,2023
31302.0,Caboolture,19,10,9,1270.0,0.0,8,0,11,2023
31303.0,Caboolture Hinterland,2,2,0,115.0,0.0,1,0,1,2023
31304.0,Narangba - Burpengary,6,6,0,613.0,0.0,0,0,6,2023
31305.0,Redcliffe,18,10,7,992.0,0.0,12,1,5,2023
31401.0,The Hills District,4,2,2,170.0,0.0,1,0,3,2023
