sa3_code,sa3_name,state,year,total_pop,pop_65_plus
80105,North Canberra,ACT,2019,59229.0,6428.0
80105,North Canberra,ACT,2020,60574.0,6581.0
80105,North Canberra,ACT,2021,61160.0,6711.0
80105,North Canberra,ACT,2022,62578.0,6856.0
80105,North Canberra,ACT,2023,64788.0,7066.0
80105,North Canberra,ACT,2024,66338.0,7336.0
80106,South Canberra,ACT,2019,30576.0,5324.0
80106,South Canberra,ACT,2020,31091.0,5539.0
80106,South Canberra,ACT,2021,31498.0,5762.0
80106,South Canberra,ACT,2022,32184.0,5893.0
80106,South Canberra,ACT,2023,33022.0,6175.0
80106,South Canberra,ACT,2024,33697.0,6330.0
80107,Tuggeranong,ACT,2019,87495.0,12109.0
80107,Tuggeranong,ACT,2020,88321.0,12856.0
80107,Tuggeranong,ACT,2021,89054.0,13561.0
80107,Tuggeranong,ACT,2022,88858.0,14190.0
80107,Tuggeranong,ACT,2023,89199.0,14787.0
80107,Tuggeranong,ACT,2024,89340.0,15380.0
80108,Weston Creek,ACT,2019,23876.0,4840.0
80108,Weston Creek,ACT,2020,24190.0,4953.0
80108,Weston Creek,ACT,2021,24487.0,5026.0
80108,Weston Creek,ACT,2022,24444.0,4990.0
80108,Weston Creek,ACT,2023,24637.0,4987.0
80108,Weston Creek,ACT,2024,24724.0,5049.0
80109,Woden Valley,ACT,2019,37711.0,6859.0
80109,Woden Valley,ACT,2020,38688.0,7035.0
80109,Woden Valley,ACT,2021,39079.0,7100.0
80109,Woden Valley,ACT,2022,39201.0,7093.0
80109,Woden Valley,ACT,2023,39481.0,7091.0
80109,Woden Valley,ACT,2024,40436.0,7123.0
80110,Molonglo,ACT,2019,7994.0,247.0
80110,Molonglo,ACT,2020,9453.0,290.0
80110,Molonglo,ACT,2021,11404.0,357.0
80110,Molonglo,ACT,2022,12635.0,434.0
80110,Molonglo,ACT,2023,14246.0,536.0
80110,Molonglo,ACT,2024,16026.0,628.0
80111,Uriarra - Namadgi,ACT,2019,604.0,27.0
80111,Uriarra - Namadgi,ACT,2020,606.0,33.0
80111,Uriarra - Namadgi,ACT,2021,622.0,36.0
80111,Uriarra - Namadgi,ACT,2022,624.0,43.0
80111,Uriarra - Namadgi,ACT,2023,622.0,52.0
80111,Uriarra - Namadgi,ACT,2024,624.0,63.0
