service_name,sa3_code,sa3_name,state,care_type,org_type,year,funding
Regis Rose Bay,11801.0,Eastern Suburbs - North,NSW,Residential,profit,2022,4688895.68
Regis Rose Bay,11801.0,Eastern Suburbs - North,NSW,Residential,profit,2023,4824692.53
Regis Rose Bay,11801.0,Eastern Suburbs - North,NSW,Residential,profit,2024,6169802.99
Regis Rose Bay,11801.0,Eastern Suburbs - North,NSW,Residential,profit,2025,6888333.07
Regis Rosebud,21402.0,Mornington Peninsula,VIC,Residential,profit,2019,7341262.03
Regis Rosebud,21402.0,Mornington Peninsula,VIC,Residential,profit,2020,6838124.27
Regis Rosebud,21402.0,Mornington Peninsula,VIC,Residential,profit,2021,7329359.63
Regis Rosebud,21402.0,Mornington Peninsula,VIC,Residential,profit,2022,7864321.86
Regis Rosebud,21402.0,Mornington Peninsula,VIC,Residential,profit,2023,7902551.970000001
Regis Rosebud,21402.0,Mornington Peninsula,VIC,Residential,profit,2024,10526917.28
Regis Rosebud,21402.0,Mornington Peninsula,VIC,Residential,profit,2025,11520015.25
Regis Salisbury,30304.0,Nathan,QLD,Residential,profit,2019,9075645.44
Regis Salisbury,30304.0,Nathan,QLD,Residential,profit,2020,9238614.71
Regis Salisbury,30304.0,Nathan,QLD,Residential,profit,2021,9930477.31
Regis Salisbury,30304.0,Nathan,QLD,Residential,profit,2022,10088256.84
Regis Salisbury,30304.0,Nathan,QLD,Residential,profit,2023,11255271.979999999
Regis Salisbury,30304.0,Nathan,QLD,Residential,profit,2024,13606367.6
Regis Salisbury,30304.0,Nathan,QLD,Residential,profit,2025,16052930.26
Regis Sandgate - Griffith,30204.0,Sandgate,QLD,Residential,profit,2019,3806722.8
Regis Sandgate - Griffith,30204.0,Sandgate,QLD,Residential,profit,2020,3716565.09
Regis Sandgate - Griffith,30204.0,Sandgate,QLD,Residential,profit,2021,3824682.27
Regis Sandgate - Griffith,30204.0,Sandgate,QLD,Residential,profit,2022,3746060.87
Regis Sandgate - Griffith,30204.0,Sandgate,QLD,Residential,profit,2023,4095294.06
Regis Sandgate - Griffith,30204.0,Sandgate,QLD,Residential,profit,2024,5106809.85
Regis Sandgate - Griffith,30204.0,Sandgate,QLD,Residential,profit,2025,6070802.1
Regis Sandgate - Lucinda,30204.0,Sandgate,QLD,Residential,profit,2019,12716818.94
Regis Sandgate - Lucinda,30204.0,Sandgate,QLD,Residential,profit,2020,12189902.29
Regis Sandgate - Lucinda,30204.0,Sandgate,QLD,Residential,profit,2021,12524835.62
Regis Sandgate - Lucinda,30204.0,Sandgate,QLD,Residential,profit,2022,13338645.05
Regis Sandgate - Lucinda,30204.0,Sandgate,QLD,Residential,profit,2023,12936126.350000001
Regis Sandgate - Lucinda,30204.0,Sandgate,QLD,Residential,profit,2024,16598101.16
Regis Sandgate - Lucinda,30204.0,Sandgate,QLD,Residential,profit,2025,18798224.12
Regis Sandgate - Musgrave,30204.0,Sandgate,QLD,Residential,profit,2019,17373666.22
Regis Sandgate - Musgrave,30204.0,Sandgate,QLD,Residential,profit,2020,15552931.66
Regis Sandgate - Musgrave,30204.0,Sandgate,QLD,Residential,profit,2021,15032114.98
Regis Sandgate - Musgrave,30204.0,Sandgate,QLD,Residential,profit,2022,14936235.9
Regis Sandgate - Musgrave,30204.0,Sandgate,QLD,Residential,profit,2023,14832761.99
Regis Sandgate - Musgrave,30204.0,Sandgate,QLD,Residential,profit,2024,18638181.39
Regis Sandgate - Musgrave,30204.0,Sandgate,QLD,Residential,profit,2025,23241890.53
Regis Sandringham,20801.0,Bayside,VIC,Residential,profit,2019,3293152.44
Regis Sandringham,20801.0,Bayside,VIC,Residential,profit,2020,3345216.62
Regis Sandringham,20801.0,Bayside,VIC,Residential,profit,2021,3697076.91
Regis Sandringham,20801.0,Bayside,VIC,Residential,profit,2022,4133625.71
Regis Sandringham,20801.0,Bayside,VIC,Residential,profit,2023,4070909.25
Regis Sandringham,20801.0,Bayside,VIC,Residential,profit,2024,5312722.19
Regis Sandringham,20801.0,Bayside,VIC,Residential,profit,2025,5752146.24
Regis Shenley Manor,20701.0,Boroondara,VIC,Residential,profit,2019,3567905.97
Regis Shenley Manor,20701.0,Boroondara,VIC,Residential,profit,2020,3569296.99
Regis Shenley Manor,20701.0,Boroondara,VIC,Residential,profit,2021,3614318.74
Regis Shenley Manor,20701.0,Boroondara,VIC,Residential,profit,2022,3687223.52
Regis Shenley Manor,20701.0,Boroondara,VIC,Residential,profit,2023,4207968.0
Regis Shenley Manor,20701.0,Boroondara,VIC,Residential,profit,2024,5664645.28
Regis Shenley Manor,20701.0,Boroondara,VIC,Residential,profit,2025,6173912.51
Regis Sippy Downs,31601.0,Buderim,QLD,Residential,profit,2019,7290560.09
Regis Sippy Downs,31601.0,Buderim,QLD,Residential,profit,2020,7019436.57
Regis Sippy Downs,31601.0,Buderim,QLD,Residential,profit,2021,7395242.7
Regis Sippy Downs,31601.0,Buderim,QLD,Residential,profit,2022,7998067.19
Regis Sippy Downs,31601.0,Buderim,QLD,Residential,profit,2023,8293701.220000001
Regis Sippy Downs,31601.0,Buderim,QLD,Residential,profit,2024,10035635.15
Regis Sippy Downs,31601.0,Buderim,QLD,Residential,profit,2025,11417820.04
Regis Sunraysia,21502.0,Mildura,VIC,Residential,profit,2019,5162740.21
Regis Sunraysia,21502.0,Mildura,VIC,Residential,profit,2020,5101514.63
Regis Sunraysia,21502.0,Mildura,VIC,Residential,profit,2021,5520722.1
Regis Sunraysia,21502.0,Mildura,VIC,Residential,profit,2022,5123532.06
Regis Sunraysia,21502.0,Mildura,VIC,Residential,profit,2023,5207662.92
Regis Sunraysia,21502.0,Mildura,VIC,Residential,profit,2024,6321996.49
Regis Sunraysia,21502.0,Mildura,VIC,Residential,profit,2025,7270461.55
Regis Tasmania - Eastern Shore,60102.0,Hobart - North East,TAS,Residential,profit,2019,6031528.91
Regis Tasmania - Eastern Shore,60102.0,Hobart - North East,TAS,Residential,profit,2020,5868941.63
Regis Tasmania - Eastern Shore,60102.0,Hobart - North East,TAS,Residential,profit,2021,6584402.23
Regis Tasmania - Eastern Shore,60102.0,Hobart - North East,TAS,Residential,profit,2022,6770598.23
Regis Tasmania - Eastern Shore,60102.0,Hobart - North East,TAS,Residential,profit,2023,7304734.74
Regis Tasmania - Eastern Shore,60102.0,Hobart - North East,TAS,Residential,profit,2024,9039268.53
Regis Tasmania - Eastern Shore,60102.0,Hobart - North East,TAS,Residential,profit,2025,10256354.72
Regis Tasmania - Legana,60201.0,Launceston,TAS,Residential,profit,2019,6449823.52
Regis Tasmania - Legana,60201.0,Launceston,TAS,Residential,profit,2020,6952713.95
Regis Tasmania - Legana,60201.0,Launceston,TAS,Residential,profit,2021,7255434.65
Regis Tasmania - Legana,60201.0,Launceston,TAS,Residential,profit,2022,7682917.79
Regis Tasmania - Legana,60201.0,Launceston,TAS,Residential,profit,2023,8720135.83
Regis Tasmania - Legana,60201.0,Launceston,TAS,Residential,profit,2024,11171162.04
Regis Tasmania - Legana,60201.0,Launceston,TAS,Residential,profit,2025,12632529.66
Regis Tasmania - Norwood,60201.0,Launceston,TAS,Residential,profit,2019,5703776.64
Regis Tasmania - Norwood,60201.0,Launceston,TAS,Residential,profit,2020,5484314.98
Regis Tasmania - Norwood,60201.0,Launceston,TAS,Residential,profit,2021,6313792.8
Regis Tasmania - Norwood,60201.0,Launceston,TAS,Residential,profit,2022,6357770.21
Regis Tasmania - Norwood,60201.0,Launceston,TAS,Residential,profit,2023,7060379.460000001
Regis Tasmania - Norwood,60201.0,Launceston,TAS,Residential,profit,2024,9008735.35
Regis Tasmania - Norwood,60201.0,Launceston,TAS,Residential,profit,2025,10304663.39
Regis The Gap,30404.0,The Gap - Enoggera,QLD,Residential,profit,2019,8950363.89
Regis The Gap,30404.0,The Gap - Enoggera,QLD,Residential,profit,2020,8670280.37
Regis The Gap,30404.0,The Gap - Enoggera,QLD,Residential,profit,2021,8776030.43
Regis The Gap,30404.0,The Gap - Enoggera,QLD,Residential,profit,2022,9243256.38
Regis The Gap,30404.0,The Gap - Enoggera,QLD,Residential,profit,2023,10027069.68
Regis The Gap,30404.0,The Gap - Enoggera,QLD,Residential,profit,2024,13407406.38
Regis The Gap,30404.0,The Gap - Enoggera,QLD,Residential,profit,2025,14713461.38
Regis Tiwi,70102.0,Darwin Suburbs,NT,Residential,profit,2019,10323377.79
Regis Tiwi,70102.0,Darwin Suburbs,NT,Residential,profit,2020,10418523.98
Regis Tiwi,70102.0,Darwin Suburbs,NT,Residential,profit,2021,11100450.07
Regis Tiwi,70102.0,Darwin Suburbs,NT,Residential,profit,2022,10610243.5
Regis Tiwi,70102.0,Darwin Suburbs,NT,Residential,profit,2023,12623107.4
Regis Tiwi,70102.0,Darwin Suburbs,NT,Residential,profit,2024,16120176.19
Regis Tiwi,70102.0,Darwin Suburbs,NT,Residential,profit,2025,18156671.16
Regis Weston,50301.0,Cottesloe - Claremont,WA,Residential,profit,2019,7014482.97
Regis Weston,50301.0,Cottesloe - Claremont,WA,Residential,profit,2020,5990424.22
Regis Weston,50301.0,Cottesloe - Claremont,WA,Residential,profit,2021,6739422.52
Regis Weston,50301.0,Cottesloe - Claremont,WA,Residential,profit,2022,6827795.97
Regis Weston,50301.0,Cottesloe - Claremont,WA,Residential,profit,2023,6512739.41
Regis Weston,50301.0,Cottesloe - Claremont,WA,Residential,profit,2024,8358525.97
Regis Whitfield,30602.0,Cairns - South,QLD,Residential,profit,2019,10432473.85
Regis Whitfield,30602.0,Cairns - South,QLD,Residential,profit,2020,9963040.38
Regis Whitfield,30602.0,Cairns - South,QLD,Residential,profit,2021,10047092.17
Regis Whitfield,30602.0,Cairns - South,QLD,Residential,profit,2022,10654158.41
Regis Whitfield,30602.0,Cairns - South,QLD,Residential,profit,2023,11399474.010000002
Regis Whitfield,30602.0,Cairns - South,QLD,Residential,profit,2024,14535170.63
Regis Whitfield,30602.0,Cairns - South,QLD,Residential,profit,2025,16156812.8
Regis Woodlands,50502.0,Stirling,WA,Residential,profit,2019,4805673.24
Regis Woodlands,50502.0,Stirling,WA,Residential,profit,2020,6636940.39
Regis Woodlands,50502.0,Stirling,WA,Residential,profit,2021,8257977.32
Regis Woodlands,50502.0,Stirling,WA,Residential,profit,2022,8547661.37
Regis Woodlands,50502.0,Stirling,WA,Residential,profit,2023,8613900.02
Regis Woodlands,50502.0,Stirling,WA,Residential,profit,2024,12155606.18
